"source"	"mor"	"target"	"likelihood"
"11831"	"Ppp2ca"	1	"Ptprc_S1002"	1
"11832"	"Ppp2ca"	1	"Pdk1_S25"	1
"11833"	"Ppp2ca"	1	"Prkaa2_T172"	1
"11834"	"Ppp2ca"	1	"Ppp1r14a_T38"	1
"11835"	"Ppp2ca"	1	"Csnk1e_S368"	1
"11836"	"Ppp2ca"	1	"Csnk1e_T334"	1
"11837"	"Ppp2ca"	1	"Csnk1e_S405"	1
"11838"	"Ppp2ca"	1	"Csnk1e_S408"	1
"11839"	"Ppp2ca"	1	"Csnk1e_S323"	1
"11840"	"Ppp2ca"	1	"Csnk1e_T407"	1
"11841"	"Ppp2ca"	1	"Csnk1e_T325"	1
"11842"	"Ppp2ca"	1	"Csnk1e_T337"	1
"11843"	"Ppp2ca"	1	"Pdpk1_S411"	1
"11844"	"Ppp2ca"	1	"Pdpk1_S396"	1
"11845"	"Ppp2ca"	1	"Pdpk1_S25"	1
"11846"	"Csnk2b"	1	"Srpk1_S51"	1
"11847"	"Csnk2b"	1	"Srpk1_S222"	1
"11848"	"Csnk2b"	1	"Hoxb6_S214"	1
"11849"	"Csnk2b"	1	"Irs1_S325"	1
"11850"	"Csnk2b"	1	"Irs1_S24"	1
"11851"	"Csnk2b"	1	"Irs1_T497"	1
"11852"	"Csnk2b"	1	"Irs1_S332"	1
"11853"	"Csnk2b"	1	"Irs1_S99"	1
"11854"	"Csnk2b"	1	"Irs1_T806"	1
"11855"	"Csnk2b"	1	"Irs1_T88"	1
"11856"	"Csnk2b"	1	"Brca1_S1594"	1
"11857"	"Csnk2b"	1	"Tpm1_S283"	1
"11858"	"Csnk2b"	1	"Eif5_S174"	1
"11859"	"Csnk2b"	1	"Eif5_S387"	1
"11860"	"Csnk2b"	1	"Eif5_S388"	1
"11861"	"Csnk2b"	1	"Csnk2b_S2"	1
"11862"	"Csnk2b"	1	"Csnk2b_S3"	1
"11863"	"Csnk2b"	1	"Dlg3_S632"	1
"11864"	"Csnk2b"	1	"Bid_S64"	1
"11865"	"Csnk2b"	1	"Cacna1a_S2363"	1
"11866"	"Csnk2b"	1	"Cacna1a_S2361"	1
"11867"	"Csnk2b"	1	"Snai1_S92"	1
"11868"	"Csnk2b"	1	"Ctnnb1_T112"	1
"11869"	"Csnk2b"	1	"Ctnnb1_S29"	1
"11870"	"Csnk2b"	1	"Ctnnb1_T102"	1
"11871"	"Csnk2b"	1	"Cacna1s_S1575"	1
"11872"	"Csnk2b"	1	"Ikzf1_S63"	1
"11873"	"Csnk2b"	1	"Ikzf1_S13"	1
"11874"	"Csnk2b"	1	"Ikzf1_S101"	1
"11875"	"Csnk2b"	1	"Ikzf1_T23"	1
"11876"	"Csnk2b"	1	"Ncf1_S208"	1
"11877"	"Csnk2b"	1	"Cd163_S1080"	1
"11878"	"Csnk2b"	1	"Ccdc106_S148"	1
"11879"	"Csnk2b"	1	"Ocln_S407"	1
"11880"	"Csnk2b"	1	"Ocln_T403"	1
"11881"	"Csnk2b"	1	"Fadd_S200"	1
"11882"	"Csnk2b"	1	"Mme_T25"	1
"11883"	"Csnk2b"	1	"Mme_S6"	1
"11884"	"Csnk2b"	1	"Cdc34_S203"	1
"11885"	"Csnk2b"	1	"Cdc34_S221"	1
"11886"	"Csnk2b"	1	"Myh9_S1916"	1
"11887"	"Csnk2b"	1	"Sec63_S748"	1
"11888"	"Csnk2b"	1	"Sec63_S576"	1
"11889"	"Csnk2b"	1	"Sec63_S574"	1
"11890"	"Csnk2b"	1	"Set_S9"	1
"11891"	"Csnk2b"	1	"Olig2_S13"	1
"11892"	"Prkacb"	1	"Per2_S662"	1
"11893"	"Prkacb"	1	"Bckdk_S31"	1
"11894"	"Prkacb"	1	"Mybpc3_S273"	1
"11895"	"Prkacb"	1	"Mybpc3_S284"	1
"11896"	"Prkacb"	1	"Mybpc3_S307"	1
"11897"	"Prkacb"	1	"Mybpc3_S302"	1
"11898"	"Prkacb"	1	"Mybpc3_S282"	1
"11899"	"Prkacb"	1	"Kit_S961"	1
"11900"	"Prkacb"	1	"Egr1_S378"	1
"11901"	"Prkacb"	1	"Lyz2_S42"	1
"11902"	"Prkacb"	1	"Prkce_S729"	1
"11903"	"Prkacb"	1	"Npr1_S538"	1
"11904"	"Prkacb"	1	"Adrb2_S412"	1
"11905"	"Prkacb"	1	"Krt19_S46"	1
"11906"	"Prkacb"	1	"Vim_S72"	1
"11907"	"Prkacb"	1	"Vim_S65"	1
"11908"	"Prkacb"	1	"Zfp36_S52"	1
"11909"	"Prkacb"	1	"Cbx3_S93"	1
"11910"	"Prkacb"	1	"Pou2f1_S386"	1
"11911"	"Prkacb"	1	"Ctnna1_S655"	1
"11912"	"Prkacb"	1	"C5ar1_S333"	1
"11913"	"Prkacb"	1	"C5ar1_S315"	1
"11914"	"Prkacb"	1	"Htr2c_S457"	1
"11915"	"Prkacb"	1	"Cxcr2_S352"	1
"11916"	"Prkacb"	1	"Pla2g4a_S730"	1
"11917"	"Prkacb"	1	"Cdc25a_S179"	1
"11918"	"Prkacb"	1	"Cdc25a_S125"	1
"11919"	"Prkacb"	1	"Nkx2-1_T9"	1
"11920"	"Prkacb"	1	"Anapc1_S569"	1
"11921"	"Prkacb"	1	"Lipe_S566"	1
"11922"	"Prkacb"	1	"Lipe_S553"	1
"11923"	"Prkacb"	1	"Lipe_S401"	1
"11924"	"Prkacb"	1	"Hnrnpk_S302"	1
"11925"	"Prkacb"	1	"Rap1a_S180"	1
"11926"	"Prkacb"	1	"Ciita_S836"	1
"11927"	"Prkacb"	1	"Rgs14_T497"	1
"11928"	"Prkacb"	1	"Grin2b_S383"	1
"11929"	"Prkacb"	1	"Grin2b_S1166"	1
"11930"	"Prkacb"	1	"Nme2_S44"	1
"11931"	"Prkacb"	1	"Cacna1c_S1627"	1
"11932"	"Prkacb"	1	"Mitf_S401"	1
"11933"	"Prkacb"	1	"Gtf2f1_S385"	1
"11934"	"Prkacb"	1	"Srrm1_S429"	1
"11935"	"Prkacb"	1	"Thrap3_S238"	1
"11936"	"Prkacb"	1	"Spag9_S733"	1
"11937"	"Prkacb"	1	"Prpf4b_S366"	1
"11938"	"Prkacb"	1	"Lcp1_S5"	1
"11939"	"Prkacb"	1	"Bad_S136"	1
"11940"	"Prkacb"	1	"Bad_S155"	1
"11941"	"Prkacb"	1	"Bad_S112"	1
"11942"	"Prkacb"	1	"Ctr9_S1037"	1
"11943"	"Prkacb"	1	"Srsf2_S121"	1
"11944"	"Prkacb"	1	"Srsf2_S171"	1
"11945"	"Prkacb"	1	"Srsf2_S130"	1
"11946"	"Prkacb"	1	"Srsf2_S128"	1
"11947"	"Prkacb"	1	"Sptbn1_S1918"	1
"11948"	"Prkacb"	1	"Smad2_S464"	1
"11949"	"Prkacb"	1	"Snrnp200_S756"	1
"11950"	"Prkacb"	1	"Abcf1_S107"	1
"11951"	"Prkacb"	1	"Mylk_S815"	1
"11952"	"Prkacb"	1	"Tiam2_T749"	1
"11953"	"Prkacb"	1	"Tbc1d5_S44"	1
"11954"	"Prkacb"	1	"Smad3_S422"	1
"11955"	"Prkacb"	1	"Qdpr_S223"	1
"11956"	"Prkacb"	1	"Ago4_S798"	1
"11957"	"Prkacb"	1	"Ppp1r8_S178"	1
"11958"	"Prkacb"	1	"Camkk1_T108"	1
"11959"	"Prkacb"	1	"Golga4_S72"	1
"11960"	"Prkacb"	1	"Cdc42ep1_S121"	1
"11961"	"Prkacb"	1	"Tent2_S116"	1
"11962"	"Prkacb"	1	"Camk2g_S333"	1
"11963"	"Prkacb"	1	"Xrcc4_S193"	1
"11964"	"Prkacb"	1	"Raf1_S338"	1
"11965"	"Prkacb"	1	"Stambp_S48"	1
"11966"	"Prkacb"	1	"Cul5_S730"	1
"11967"	"Prkacb"	1	"Crip2_S104"	1
"11968"	"Prkacb"	1	"Gtf2i_S517"	1
"11969"	"Prkacb"	1	"Dclk1_S305"	1
"11970"	"Prkacb"	1	"Xk_S63"	1
"11971"	"Prkacb"	1	"Afdn_S1184"	1
"11972"	"Prkacb"	1	"Afdn_S1092"	1
"11973"	"Prkacb"	1	"Prkab1_S24"	1
"11974"	"Prkacb"	1	"Trim3_S7"	1
"11975"	"Prkacb"	1	"Dmtn_S403"	1
"11976"	"Prkacb"	1	"Ngfr_S306"	1
"11977"	"Prkacb"	1	"Mbd3_S24"	1
"11978"	"Prkacb"	1	"Gria4_S862"	1
"11979"	"Prkcb"	1	"Cdc27_T329"	1
"11980"	"Prkcb"	1	"Cdc27_T313"	1
"11981"	"Prkcb"	1	"Osbpl9_S287"	1
"11982"	"Prkcb"	1	"Scn2a_S1507"	1
"11983"	"Prkcb"	1	"Otud7b_S464"	1
"11984"	"Prkcb"	1	"Safb_S604"	1
"11985"	"Prkcb"	1	"Klhl3_S433"	1
"11986"	"Prkcb"	1	"Fga_S578"	1
"11987"	"Prkcb"	1	"Nolc1_T610"	1
"11988"	"Prkcb"	1	"Stxbp1_S306"	1
"11989"	"Prkcb"	1	"Stxbp1_S313"	1
"11990"	"Prkcb"	1	"Eef2k_S366"	1
"11991"	"Prkcb"	1	"Cflar_S193"	1
"11992"	"Prkcb"	1	"Limk2_T505"	1
"11993"	"Prkcb"	1	"Eif6_T234"	1
"11994"	"Prkcb"	1	"Eif6_S235"	1
"11995"	"Prkcb"	1	"Grk6_T485"	1
"11996"	"Prkcb"	1	"Tert_S227"	1
"11997"	"Prkcb"	1	"Gnaz_S16"	1
"11998"	"Prkcb"	1	"Gnaz_S27"	1
"11999"	"Prkcb"	1	"Cldn1_T191"	1
"12000"	"Prkcb"	1	"Rrad_S290"	1
"12001"	"Prkcb"	1	"Rrad_S257"	1
"12002"	"Prkcb"	1	"Rrad_S214"	1
"12003"	"Prkcb"	1	"Rrad_S299"	1
"12004"	"Prkcb"	1	"Rrad_S273"	1
"12005"	"Prkcb"	1	"Dcx_S322"	1
"12006"	"Prkcb"	1	"Dcx_T326"	1
"12007"	"Prkcb"	1	"Tp53_S373"	1
"12008"	"Prkcb"	1	"Gfap_S8"	1
"12009"	"Prkcb"	1	"Gfap_S15"	1
"12010"	"Prkcb"	1	"Kit_S743"	1
"12011"	"Prkcb"	1	"Ptprc_S1010"	1
"12012"	"Prkcb"	1	"Gap43_S41"	1
"12013"	"Prkcb"	1	"Anxa2_S22"	1
"12014"	"Prkcb"	1	"Anxa2_S2"	1
"12015"	"Prkcb"	1	"Anxa2_S26"	1
"12016"	"Prkcb"	1	"Myod1_T115"	1
"12017"	"Prkcb"	1	"Anxa1_S27"	1
"12018"	"Prkcb"	1	"Eef1a1_T432"	1
"12019"	"Prkcb"	1	"Eef1a1_S53"	1
"12020"	"Prkcb"	1	"Mapt_S259"	1
"12021"	"Prkcb"	1	"Mapt_S325"	1
"12022"	"Prkcb"	1	"Mapt_S294"	1
"12023"	"Prkcb"	1	"Mapt_S353"	1
"12024"	"Prkcb"	1	"Mapt_S688"	1
"12025"	"Prkcb"	1	"Camk2a_T286"	1
"12026"	"Prkcb"	1	"Itgb2_T760"	1
"12027"	"Prkcb"	1	"Itgb2_S747"	1
"12028"	"Prkcb"	1	"Itgb2_S758"	1
"12029"	"Prkcb"	1	"Cd3g_S148"	1
"12030"	"Prkcb"	1	"Cd3g_S145"	1
"12031"	"Prkcb"	1	"Cd5_T435"	1
"12032"	"Prkcb"	1	"Cd5_T433"	1
"12033"	"Prkcb"	1	"Hspb1_S86"	1
"12034"	"Prkcb"	1	"Lmnb1_S405"	1
"12035"	"Prkcb"	1	"Lmnb1_S396"	1
"12036"	"Prkcb"	1	"Lmnb1_S406"	1
"12037"	"Prkcb"	1	"Map1b_S544"	1
"12038"	"Prkcb"	1	"Cd44_S291"	1
"12039"	"Prkcb"	1	"Kcnc1_S503"	1
"12040"	"Prkcb"	1	"Rho_S338"	1
"12041"	"Prkcb"	1	"Rho_T336"	1
"12042"	"Prkcb"	1	"Cnp_S9"	1
"12043"	"Prkcb"	1	"Atf2_S322"	1
"12044"	"Prkcb"	1	"Atf2_S340"	1
"12045"	"Prkcb"	1	"Atf2_S368"	1
"12046"	"Prkcb"	1	"Atf2_S121"	1
"12047"	"Prkcb"	1	"Atf2_S349"	1
"12048"	"Prkcb"	1	"Ap2a1_S652"	1
"12049"	"Prkcb"	1	"Ap2a1_T650"	1
"12050"	"Prkcb"	1	"Slc2a1_S226"	1
"12051"	"Prkcb"	1	"Npr1_S534"	1
"12052"	"Prkcb"	1	"Phka1_S1008"	1
"12053"	"Prkcb"	1	"Vim_S25"	1
"12054"	"Prkcb"	1	"Vim_S8"	1
"12055"	"Prkcb"	1	"Vim_S9"	1
"12056"	"Prkcb"	1	"F3_S291"	1
"12057"	"Prkcb"	1	"Prkca_T497"	1
"12058"	"Prkcb"	1	"Abcb1a_S663"	1
"12059"	"Prkcb"	1	"Abcb1a_S667"	1
"12060"	"Prkcb"	1	"Pthlh_T108"	1
"12061"	"Prkcb"	1	"Ppara_S179"	1
"12062"	"Prkcb"	1	"Gja1_S368"	1
"12063"	"Prkcb"	1	"Kcne1_S102"	1
"12064"	"Prkcb"	1	"Gria2_S683"	1
"12065"	"Prkcb"	1	"Gria2_S717"	1
"12066"	"Prkcb"	1	"Th_S31"	1
"12067"	"Prkcb"	1	"Cryaa_T140"	1
"12068"	"Prkcb"	1	"Asgr2_S13"	1
"12069"	"Prkcb"	1	"Itgb7_T782"	1
"12070"	"Prkcb"	1	"Itgb7_T783"	1
"12071"	"Prkcb"	1	"Cftr_S790"	1
"12072"	"Prkcb"	1	"Marcks_S167"	1
"12073"	"Prkcb"	1	"Marcks_S160"	1
"12074"	"Prkcb"	1	"Marcks_S171"	1
"12075"	"Prkcb"	1	"Marcks_S156"	1
"12076"	"Prkcb"	1	"Marcks_S163"	1
"12077"	"Prkcb"	1	"Marcks_S152"	1
"12078"	"Prkcb"	1	"Map4_S941"	1
"12079"	"Prkcb"	1	"Mpz_S243"	1
"12080"	"Prkcb"	1	"Mpz_S210"	1
"12081"	"Prkcb"	1	"Mpz_S228"	1
"12082"	"Prkcb"	1	"Mpz_S233"	1
"12083"	"Prkcb"	1	"Gjb1_S233"	1
"12084"	"Prkcb"	1	"Gjb1_S229"	1
"12085"	"Prkcb"	1	"Slc6a9_S239"	1
"12086"	"Prkcb"	1	"Slc6a9_T590"	1
"12087"	"Prkcb"	1	"Slc6a9_T276"	1
"12088"	"Prkcb"	1	"Slc6a9_S625"	1
"12089"	"Prkcb"	1	"Slc6a9_T19"	1
"12090"	"Prkcb"	1	"Grn_S81"	1
"12091"	"Prkcb"	1	"F2r_S396"	1
"12092"	"Prkcb"	1	"Hmgb2_S34"	1
"12093"	"Prkcb"	1	"C5ar1_T335"	1
"12094"	"Prkcb"	1	"Ctnnd1_S352"	1
"12095"	"Prkcb"	1	"Des_S6"	1
"12096"	"Prkcb"	1	"Des_S12"	1
"12097"	"Prkcb"	1	"Akt1_T308"	1
"12098"	"Prkcb"	1	"Akt1_S473"	1
"12099"	"Prkcb"	1	"Ptger4_S485"	1
"12100"	"Prkcb"	1	"Ptger4_S432"	1
"12101"	"Prkcb"	1	"Ptger4_S462"	1
"12102"	"Prkcb"	1	"Bdkrb2_S374"	1
"12103"	"Prkcb"	1	"Oprd1_S344"	1
"12104"	"Prkcb"	1	"Ptpn11_S595"	1
"12105"	"Prkcb"	1	"Ptpn11_S580"	1
"12106"	"Prkcb"	1	"Hes1_S38"	1
"12107"	"Prkcb"	1	"Hes1_S37"	1
"12108"	"Prkcb"	1	"Grin1_S889"	1
"12109"	"Prkcb"	1	"Grin1_S890"	1
"12110"	"Prkcb"	1	"Grin1_S896"	1
"12111"	"Prkcb"	1	"Grin1_S897"	1
"12112"	"Prkcb"	1	"Irs1_S318"	1
"12113"	"Prkcb"	1	"Irs1_S324"	1
"12114"	"Prkcb"	1	"Ptpn1_S380"	1
"12115"	"Prkcb"	1	"Ptpn12_S39"	1
"12116"	"Prkcb"	1	"Btk_S180"	1
"12117"	"Prkcb"	1	"Tagln_S181"	1
"12118"	"Prkcb"	1	"Abca1_S1042"	1
"12119"	"Prkcb"	1	"H1-3_S103"	1
"12120"	"Prkcb"	1	"Sdc2_S188"	1
"12121"	"Prkcb"	1	"Sdc2_S189"	1
"12122"	"Prkcb"	1	"Rangap1_T438"	1
"12123"	"Prkcb"	1	"Glrb_S425"	1
"12124"	"Prkcb"	1	"Epb41_S543"	1
"12125"	"Prkcb"	1	"Epb41_S522"	1
"12126"	"Prkcb"	1	"Lmna_T480"	1
"12127"	"Prkcb"	1	"Lmna_S404"	1
"12128"	"Prkcb"	1	"Lmna_S525"	1
"12129"	"Prkcb"	1	"Lmna_S626"	1
"12130"	"Prkcb"	1	"Lmna_S403"	1
"12131"	"Prkcb"	1	"Lmna_T416"	1
"12132"	"Prkcb"	1	"Lmna_S5"	1
"12133"	"Prkcb"	1	"Lmna_T199"	1
"12134"	"Prkcb"	1	"Lmna_S423"	1
"12135"	"Prkcb"	1	"Tnni3_S45"	1
"12136"	"Prkcb"	1	"Tnni3_S24"	1
"12137"	"Prkcb"	1	"Tnni3_S23"	1
"12138"	"Prkcb"	1	"Tnni3_T144"	1
"12139"	"Prkcb"	1	"Tnni3_S43"	1
"12140"	"Prkcb"	1	"Pcyt1a_S333"	1
"12141"	"Prkcb"	1	"Psen1_S346"	1
"12142"	"Prkcb"	1	"Gabrb1_S434"	1
"12143"	"Prkcb"	1	"Pa2g4_S363"	1
"12144"	"Prkcb"	1	"Pa2g4_T366"	1
"12145"	"Prkcb"	1	"Tnnt2_T201"	1
"12146"	"Prkcb"	1	"Plcb3_S1105"	1
"12147"	"Prkcb"	1	"Limk1_T508"	1
"12148"	"Prkcb"	1	"Anapc1_S373"	1
"12149"	"Prkcb"	1	"Stmn1_S25"	1
"12150"	"Prkcb"	1	"Stmn1_S38"	1
"12151"	"Prkcb"	1	"Stmn2_S73"	1
"12152"	"Prkcb"	1	"Aqp2_S256"	1
"12153"	"Prkcb"	1	"Nrgn_S36"	1
"12154"	"Prkcb"	1	"Rab11a_S177"	1
"12155"	"Prkcb"	1	"Eef1a2_S53"	1
"12156"	"Prkcb"	1	"Cyth2_S392"	1
"12157"	"Prkcb"	1	"Cyth2_S391"	1
"12158"	"Prkcb"	1	"Eif4e_S209"	1
"12159"	"Prkcb"	1	"Gabrb3_S433"	1
"12160"	"Prkcb"	1	"Gabrb3_S432"	1
"12161"	"Prkcb"	1	"Ppp1cc_T318"	1
"12162"	"Prkcb"	1	"Ywhaz_S58"	1
"12163"	"Prkcb"	1	"Gabrb2_S434"	1
"12164"	"Prkcb"	1	"Prkcb_S16"	1
"12165"	"Prkcb"	1	"Prkcb_S661"	1
"12166"	"Prkcb"	1	"Prkcb_T642"	1
"12167"	"Prkcb"	1	"Prkcb_T17"	1
"12168"	"Prkcb"	1	"Prkcb_S660"	1
"12169"	"Prkcb"	1	"Prkcb_T500"	1
"12170"	"Prkcb"	1	"Prkcb_T314"	1
"12171"	"Prkcb"	1	"Prkcb_T324"	1
"12172"	"Prkcb"	1	"Prkcb_T635"	1
"12173"	"Prkcb"	1	"Prkcb_T634"	1
"12174"	"Prkcb"	1	"Prkcb_T641"	1
"12175"	"Prkcb"	1	"Nos3_T494"	1
"12176"	"Prkcb"	1	"Erbb2_T687"	1
"12177"	"Prkcb"	1	"Irs2_S303"	1
"12178"	"Prkcb"	1	"Irs2_S675"	1
"12179"	"Prkcb"	1	"Nfatc3_T204"	1
"12180"	"Prkcb"	1	"Ncf4_T154"	1
"12181"	"Prkcb"	1	"Pam_S935"	1
"12182"	"Prkcb"	1	"Grm1_T695"	1
"12183"	"Prkcb"	1	"Dab2_S24"	1
"12184"	"Prkcb"	1	"Shc1_S213"	1
"12185"	"Prkcb"	1	"Shc1_T206"	1
"12186"	"Prkcb"	1	"Shc1_S139"	1
"12187"	"Prkcb"	1	"Grin2b_S1303"	1
"12188"	"Prkcb"	1	"Grin2b_S1323"	1
"12189"	"Prkcb"	1	"Creb1_S133"	1
"12190"	"Prkcb"	1	"Creb1_S129"	1
"12191"	"Prkcb"	1	"Egfr_S1028"	1
"12192"	"Prkcb"	1	"Egfr_S770"	1
"12193"	"Prkcb"	1	"Egfr_T680"	1
"12194"	"Prkcb"	1	"Top2a_S28"	1
"12195"	"Prkcb"	1	"Adra2a_S247"	1
"12196"	"Prkcb"	1	"Aqp1_T157"	1
"12197"	"Prkcb"	1	"Aqp1_T239"	1
"12198"	"Prkcb"	1	"Ctnnb1_S45"	1
"12199"	"Prkcb"	1	"Ctnnb1_S33"	1
"12200"	"Prkcb"	1	"Ctnnb1_T41"	1
"12201"	"Prkcb"	1	"Chat_S596"	1
"12202"	"Prkcb"	1	"Chat_T266"	1
"12203"	"Prkcb"	1	"Chat_S451"	1
"12204"	"Prkcb"	1	"Chat_S465"	1
"12205"	"Prkcb"	1	"Chat_S487"	1
"12206"	"Prkcb"	1	"Epha2_S893"	1
"12207"	"Prkcb"	1	"Msx2_T135"	1
"12208"	"Prkcb"	1	"Msx2_T141"	1
"12209"	"Prkcb"	1	"Map3k8_S413"	1
"12210"	"Prkcb"	1	"Cnn1_T184"	1
"12211"	"Prkcb"	1	"Ncf1_S381"	1
"12212"	"Prkcb"	1	"Ncf1_S370"	1
"12213"	"Prkcb"	1	"Ncf1_S316"	1
"12214"	"Prkcb"	1	"Ncf1_S329"	1
"12215"	"Prkcb"	1	"Ncf1_S304"	1
"12216"	"Prkcb"	1	"Ncf1_T379"	1
"12217"	"Prkcb"	1	"Ncf1_S321"	1
"12218"	"Prkcb"	1	"Ncf1_T305"	1
"12219"	"Prkcb"	1	"Gsk3a_S21"	1
"12220"	"Prkcb"	1	"Lbr_S80"	1
"12221"	"Prkcb"	1	"Grm5_T840"	1
"12222"	"Prkcb"	1	"Grm5_S839"	1
"12223"	"Prkcb"	1	"Spag9_S732"	1
"12224"	"Prkcb"	1	"Prkaa1_S496"	1
"12225"	"Prkcb"	1	"Nfe2l2_S40"	1
"12226"	"Prkcb"	1	"Ppp1r1b_S42"	1
"12227"	"Prkcb"	1	"Eps15l1_S241"	1
"12228"	"Prkcb"	1	"Ocln_S338"	1
"12229"	"Prkcb"	1	"Ocln_S342"	1
"12230"	"Prkcb"	1	"Apc_S1279"	1
"12231"	"Prkcb"	1	"Pde3b_S296"	1
"12232"	"Prkcb"	1	"Ewsr1_S266"	1
"12233"	"Prkcb"	1	"Fscn1_S39"	1
"12234"	"Prkcb"	1	"Drd1_T360"	1
"12235"	"Prkcb"	1	"Ddx5_S557"	1
"12236"	"Prkcb"	1	"Pea15_S104"	1
"12237"	"Prkcb"	1	"Ppp1r14b_T57"	1
"12238"	"Prkcb"	1	"Sptbn1_S2160"	1
"12239"	"Prkcb"	1	"Tfrc_S24"	1
"12240"	"Prkcb"	1	"Snrnp70_S140"	1
"12241"	"Prkcb"	1	"Snrnp70_S137"	1
"12242"	"Prkcb"	1	"Vps72_S132"	1
"12243"	"Prkcb"	1	"Vps72_T86"	1
"12244"	"Prkcb"	1	"Hand1_S98"	1
"12245"	"Prkcb"	1	"Hand1_T107"	1
"12246"	"Prkcb"	1	"Hand1_S109"	1
"12247"	"Prkcb"	1	"Pkp4_S336"	1
"12248"	"Prkcb"	1	"Cdk13_T443"	1
"12249"	"Prkcb"	1	"Camk2d_T287"	1
"12250"	"Prkcb"	1	"Ppp1r9b_S94"	1
"12251"	"Prkcb"	1	"Npr2_T516"	1
"12252"	"Prkcb"	1	"Npr2_S518"	1
"12253"	"Prkcb"	1	"Jade1_S392"	1
"12254"	"Prkcb"	1	"Ibtk_S1202"	1
"12255"	"Prkcb"	1	"Ibtk_S1200"	1
"12256"	"Prkcb"	1	"Trpv1_T705"	1
"12257"	"Prkcb"	1	"Actn1_T50"	1
"12258"	"Prkcb"	1	"Vrk1_T390"	1
"12259"	"Prkcb"	1	"Pcyt1b_S315"	1
"12260"	"Prkcb"	1	"Pcyt1b_T325"	1
"12261"	"Prkcb"	1	"Mfn1_S284"	1
"12262"	"Prkcb"	1	"Mfn1_S291"	1
"12263"	"Prkcb"	1	"Mfn1_S86"	1
"12264"	"Prkcb"	1	"Dlgap2_S440"	1
"12265"	"Prkcb"	1	"Emsy_S211"	1
"12266"	"Prkcb"	1	"Srrm2_S1849"	1
"12267"	"Prkcb"	1	"Srrm2_S1425"	1
"12268"	"Prkcb"	1	"Srrm2_T274"	1
"12269"	"Prkcb"	1	"Srrm2_S1601"	1
"12270"	"Prkcb"	1	"Orai1_S30"	1
"12271"	"Prkcb"	1	"Orai1_S27"	1
"12272"	"Prkcb"	1	"Pak2_S197"	1
"12273"	"Prkcb"	1	"Pak2_S20"	1
"12274"	"Prkcb"	1	"Card11_S657"	1
"12275"	"Prkcb"	1	"Card11_S649"	1
"12276"	"Prkcb"	1	"Card11_S564"	1
"12277"	"Prkcb"	1	"Nox1_T429"	1
"12278"	"Prkcb"	1	"Bclaf1_S281"	1
"12279"	"Prkcb"	1	"Sash3_S27"	1
"12280"	"Prkcb"	1	"Myo3a_S1355"	1
"12281"	"Prkcb"	1	"Kcnc4_S8"	1
"12282"	"Prkcb"	1	"Kcnc4_S21"	1
"12283"	"Prkcb"	1	"Kcnc4_S9"	1
"12284"	"Prkcb"	1	"Kcnc4_S15"	1
"12285"	"Prkcb"	1	"Trpm8_S1040"	1
"12286"	"Prkcb"	1	"Atxn7_S849"	1
"12287"	"Prkcb"	1	"Atxn7_T855"	1
"12288"	"Prkcb"	1	"Myh9_S1916"	1
"12289"	"Prkcb"	1	"Hnrnpul1_S512"	1
"12290"	"Prkcb"	1	"Grk5_T485"	1
"12291"	"Prkcb"	1	"Ppp1r14a_T38"	1
"12292"	"Prkcb"	1	"Ppp1r14a_S12"	1
"12293"	"Prkcb"	1	"Trpv6_S184"	1
"12294"	"Prkcb"	1	"Trpv6_T730"	1
"12295"	"Prkcb"	1	"Arhgap35_S1150"	1
"12296"	"Prkcb"	1	"Raf1_S499"	1
"12297"	"Prkcb"	1	"Raf1_S619"	1
"12298"	"Prkcb"	1	"Raf1_S497"	1
"12299"	"Prkcb"	1	"Zmym2_S363"	1
"12300"	"Prkcb"	1	"Rgs19_T201"	1
"12301"	"Prkcb"	1	"Dlgap1_S446"	1
"12302"	"Prkcb"	1	"Cyp2c55_S99"	1
"12303"	"Prkcb"	1	"Ghrl_S41"	1
"12304"	"Prkcb"	1	"Chrm2_T310"	1
"12305"	"Prkcb"	1	"Chrm2_S311"	1
"12306"	"Prkcb"	1	"Ube4b_S101"	1
"12307"	"Prkcb"	1	"Pik3cg_S582"	1
"12308"	"Prkcb"	1	"Plek_T114"	1
"12309"	"Prkcb"	1	"Plek_S113"	1
"12310"	"Prkcb"	1	"Plek_S117"	1
"12311"	"Prkcb"	1	"Stk4_T183"	1
"12312"	"Prkcb"	1	"Hspb8_S14"	1
"12313"	"Prkcb"	1	"Hspb8_T63"	1
"12314"	"Prkcb"	1	"Habp4_T352"	1
"12315"	"Prkcb"	1	"Habp4_T373"	1
"12316"	"Prkcb"	1	"Cyth1_S394"	1
"12317"	"Prkcb"	1	"Cyth1_T395"	1
"12318"	"Prkcb"	1	"Plec_S1487"	1
"12319"	"Prkcb"	1	"Plec_S4389"	1
"12320"	"Prkcb"	1	"Plec_S4386"	1
"12321"	"Prkcb"	1	"Plec_T4625"	1
"12322"	"Prkcb"	1	"Xk_S63"	1
"12323"	"Prkcb"	1	"Casr_T898"	1
"12324"	"Prkcb"	1	"Casr_T888"	1
"12325"	"Prkcb"	1	"Add3_S693"	1
"12326"	"Prkcb"	1	"Add1_S436"	1
"12327"	"Prkcb"	1	"Add1_S714"	1
"12328"	"Prkcb"	1	"Syt6_T284"	1
"12329"	"Prkcb"	1	"Syt6_T199"	1
